ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	BORROWING	NOTE
13266	Toyeri	BLUE	wakiwej	wakiwej	w a k i w e j	w a k i w e j	1959	1943	BLUE_GREEN			
13267	Sapiteri	BLUE	wakiwej	wakiwej	w a k i w e j	w a k i w e j	1959	1943	BLUE_GREEN			
10307	Katawishi	FLOUR	ko	ko	k o	k o	851	808	FLOUR			
11741	Paumari	FLOUR	kiivi	kiivi	k iː β i	k iː β i	1339	1299	FLOUR			
12259	Kulina	FLOUR	paria	paria	p a r ia	p a r ia	1573	1554	MANIOC.FLOUR			
10329	Katawishi	SLEEP	taghi	taghi	t aː g	t aː g	867	825	SLEEP			
10353	Amarakaeri	SLEEP	etay	etay	e + t a j	e + t a j	867	1603 825	_NOMINALIZER SLEEP			
10354	Sorowaha	SLEEP	gumari / wada	gumari	g u m a ɾ i	g u m a ɾ i	881	840	SLEEP			
10355	Kulina	SLEEP	wada	wada	w a d a	w a d a	465	450	SLEEP			
10768	Proto-Arawan	SLEEP	nokhobisha	nokhobisha	n o kʰ o b i tsʰ a	n o kʰ o b i tsʰ a	966	923	SLEEP			
10816	Kanamari	SLEEP	kitaŋ	kitaŋ	k iː t a ŋ	k iː t a ŋ	867	825	SLEEP			
10997	Paumari	SLEEP	vadi	vadi	β a ɗ i	β a ɗ i	465	450	SLEEP			
11329	Banawa	SLEEP	amo	amo	a m o	a m o	1183	1150	SLEEP			
11552	Jamamadi	SLEEP	amo	amo	a m o	a m o	1183	1150	SLEEP			
11602	Jarawara	SLEEP	amo	amo	a m o	a m o	1183	1150	SLEEP			
12037	Deni	SLEEP	vada	vada	v a d a	v a d a	465	450	SLEEP			
13886	Sorowaha	SLEEP	gumari / wada	wada	w a d a	w a d a	465	450	SLEEP			
14039	KatukinaBiá	SLEEP	kitang	kitang	k iː t ã ŋ	k iː t ã ŋ	867	825	SLEEP			
10341	Katawishi	THREE	tiumpa	tiumpa	t iu m p a	t iu m p a	874	832	THREE			
10382	Amarakaeri	THREE	mbapaʔ	mbapaʔ	mb a p a ʔ	mb a p a ʔ	907	867	THREE			
11253	Jarawara	THREE	terei	terei	t e r ei	t e r ei	1154	1114	THREE		YES	From Portuguese três
11740	Paumari	THREE	hoara	hoara	h oa r a	h oa r a	1338	1298	THREE			
11798	Arawa	THREE	arisafaha	arisafaha	a r i s a ɸ a h a	a r i s a ɸ a h a	441	424	THREE			
13268	Toyeri	THREE	mbapa	mbapa	mb a p a	mb a p a -	907	867	THREE			
13269	Sapiteri	THREE	mbapa	mbapa	mb a p a	mb a p a -	907	867	THREE			
10347	Deni	CEDAR	tsiburima	tsiburima	ts i b u r i m a	ts i b u r i m a	877	835	CEDAR			
11250	Jarawara	CEDAR	wiɸi	wiɸi	w i ɸ i	w i ɸ i	1153	1113	CEDAR			
11739	Paumari	CEDAR	katatopi kaavani 	katatopi kaavani 	k a t a t o p i + k aː β a n i	k a t a t o p i + k aː β a n i	1337	1287 1361	? ?			
12589	Jamamadi	CEDAR	wiɸi	wiɸi	w i ɸ i	w i ɸ i	1153	1113	CEDAR			
12590	Banawa	CEDAR	wiɸi	wiɸi	w i ɸ i	w i ɸ i	1153	1113	CEDAR			
10348	Deni	BRAZIL NUT (Bertholletia excelsa)	karu / nami wasazu	karu	k a r u	k a r u	878	836	BRAZIL.NUT			
10349	Deni	BRAZIL NUT (Bertholletia excelsa)	karu / nami wasazu	nami wasazu	n a m i + w a s a dz u	n a m i + w a s a dz u	879	837 838	? INAJÁ			
11066	Amarakaeri	BRAZIL NUT (Bertholletia excelsa)	morikke	morikke	m o r i kk e	m o r i kk e	1082	1042	BRAZIL.NUT		YES	Cf. from Proto-Takana
11067	Paumari	BRAZIL NUT (Bertholletia excelsa)	moiʔdi	moiʔdi	m oi ʔ ɗ i	m oi ʔ ɗ i	1082	1042	BRAZIL.NUT			
11068	Jarawara	BRAZIL NUT (Bertholletia excelsa)	mowe	mowe	m o w e	m o w e	1083	1043	BRAZIL.NUT			
11069	Kulina	BRAZIL NUT (Bertholletia excelsa)	kastaɲa	kastaɲa	k a s t a ɲ a	k a s t a ɲ a	1084	1044	BRAZIL.NUT		YES	from Portuguese 'castanha'
11071	Sorowaha	BRAZIL NUT (Bertholletia excelsa)	ini:kʲa	ini:kʲa	i n iː kʲ a	i n iː kʲ a	1086	1045	BRAZIL.NUT			
11093	Banawa	BRAZIL NUT (Bertholletia excelsa)	mowe	mowe	m o w e	m o w e	1083	1043	BRAZIL.NUT			
11454	Jamamadi	BRAZIL NUT (Bertholletia excelsa)	mowi	mowi	m o w i	m o w i	1083	1043	BRAZIL.NUT			
13902	Apurinã	BRAZIL NUT (Bertholletia excelsa)	maku	maku	m a k ɨ	m a k ɨ	2400	2397	BRAZI.NUT			
10357	Amarakaeri	BOW	kumeh	kumeh	k u m e h	k u m e h	883	842	BOW.N			
11092	Banawa	BOW	didisa	didisa	d i d i s a	d i d i s a	1098	1058	BOW			
11094	Jarawara	BOW	titisa	titisa	t i t i s a	t i t i s a	1098	1058	BOW			
11248	Sorowaha	BOW	harakadɨ	harakadɨ	h a r a k a d ɨ	h a r a k a d ɨ	1152	1110	BOW			
11455	Jamamadi	BOW	didisa	didisa	d i d i s a	d i d i s a	1098	1058	BOW			
11738	Paumari	BOW	kodahi	kodahi	k o ɗ a h i	k o ɗ a h i	1336	1286	BOW			
11801	Arawa	BOW	bigauaha	bigauaha	b i g au a h a	b i g au a h a	1381	1345	BOW			
12133	Paumari_1833	BOW	kudai	kudai	k u d ai	k u d ai	1336	1286	BOW			
12134	Deni	BOW	isʰaʔisʰade	isʰaʔisʰade	i sʰ a ʔ i sʰ a d e	i sʰ a ʔ i sʰ a d e	1507	1489	BOW			
12135	Kulina	BOW	tsʰitsʰite	tsʰitsʰite	tsʰ i tsʰ i t e	tsʰ i tsʰ i t e	1098	1058	BOW			
13271	Toyeri	BOW	kʉme	kʉme	k ʉ m e	k ʉ m e -	883	842	BOW			
13272	Sapiteri	BOW	kʉme	kʉme	k ʉ m e	k ʉ m e -	883	842	BOW			
10359	Amarakaeri	GIRL	muneyo	muneyo	m u n e j o	m u n e j o	885	844	GIRL			
10360	Sorowaha	GIRL	dʒamusini	dʒamusini	dʒ a m u s i n i	dʒ a m u s i n i	886	845	GIRL			Pre-teenager that has not yet menstruated
10361	Sorowaha	GIRL	gamɨsini	gamɨsini	g a m ɨ s i n i	g a m ɨ s i n i	886	845	GIRL			Pre-teenager that has not yet menstruated
10362	Sorowaha	GIRL	hadʒimadi	hadʒimadi	h a dʒ i m a d i	h a dʒ i m a d i	887	846	GIRL			Between the ages of 5 and 8 (roughly)
11245	Jarawara	GIRL	atona	atona	a t o n a	a t o n a	1151	1109	GIRL			
11673	Jamamadi	GIRL	atona	atona	a t o n a	a t o n a	1151	1109	GIRL			
11674	Banawa	GIRL	atona	atona	a t o n a	a t o n a	1151	1109	GIRL			
11737	Paumari	GIRL	isai	isai	i s a i	i s a i	1335	1285	GIRL			Uncertain
11808	Deni	GIRL	badeni	badeni	b a d eː n i	b a d eː n i	1387	1353	GIRL			
12261	Kulina	GIRL	zowato	zowato	z o w a t o	z o w a t o	1575	1556	GIRL			
10369	Deni	WANT	kahi	kahi	k a h i	k a h i	894	853	WANT			
10370	Amarakaeri	WANT	epak	epak	e + p a k	e + p a k	895	854	_NOMINALIZER WANT.LOVE			
10513	KatukinaBiá	WANT	wɯ	wɯ	w ɯ	w ɯ	946	905	WANT			
10514	Kanamari	WANT	wɯ	wɯ	w ɯ	w ɯ	946	905	WANT			
10962	Paumari	WANT	nofi	nofi	n o f i	n o f i	1048	644	WANT			
11242	Sorowaha	WANT	kahi	kahi	k a h i	k a h i	894	853	WANT			
11244	Jarawara	WANT	noɸa	noɸa	n o ɸ a	n o ɸ a	1048	644	WANT			
11356	Banawa	WANT	noɸa	noɸa	n o ɸ a	n o ɸ a	1048	644	WANT			
12296	Kulina	WANT	hipa	hipa	h i p a	h i p a	1598	1579	WANT			
13273	Toyeri	WANT	epak	epak	e + p a k	e + p a k	895	1603 854	_NOMINALIZER WANT.LOVE			
13274	Sapiteri	WANT	epak	epak	e + p a k	e + p a k	895	1603 854	_NOMINALIZER WANT.LOVE			
10379	Amarakaeri	HUNT	emationka	emationka	e + m a tʃ o n k a	e + m a tʃ o n k a	904	862 868	_NOMINALIZER HUNT			
11214	Banawa	HUNT	jete	jete	j e t e	j e t e	447	430	HUNT			
11566	Jamamadi	HUNT	jete	jete	j e t e	j e t e	447	430	HUNT			
11736	Paumari	HUNT	avimarahi	avimarahi	a β i m a r a h i	a β i m a r a h i	1334	1284	HUNT			
11760	Jarawara	HUNT	jete	jete	j e t e	j e t e	447	430	HUNT			
13275	Toyeri	HUNT	embatšoŋkae	embatšoŋkae	e + mb a + tʃ o ŋ k a e	e + mb a + tʃ o ŋ k a e	904	1603 868	_NOMINALIZER VERBAL.PLURAL HUNT			
13276	Sapiteri	HUNT	embatšoŋkae	embatšoŋkae	e + mb a + tʃ o ŋ k ae	e + mb a + tʃ o ŋ k ae	904	1603 868	_NOMINALIZER VERBAL.PLURAL HUNT			
13961	KatukinaBiá	HUNT	djang	djang	dʒ a ŋ	dʒ a ŋ	2454	2414	HUNT			
10424	Proto-Arawan	SOCIOZINHO HERON	amasawari	amasawari	a m a s a w a r i	a m a s a w a r i	548	358	HERON			
11392	Jarawara	SOCIOZINHO HERON	masawari	masawari	m a s a w a r i	m a s a w a r i	548	358	HERON			
11393	Paumari	SOCIOZINHO HERON	amasawa	amasawa	a m a s a w a	a m a s a w a	548	358	HERON			
11394	Banawa	SOCIOZINHO HERON	masawari	masawari	m a s a w a r i	m a s a w a r i	548	358	HERON			
11395	Jamamadi	SOCIOZINHO HERON	masawari	masawari	m a s a w a r i	m a s a w a r i	548	358	HERON			
11396	Sorowaha	SOCIOZINHO HERON	maha	maha	m a h a	m a h a	548	358	SOCÓ.HERON			
10466	Sorowaha	MASTER	jara	jara	j a r a	j a r a	936	896	NON.INDIAN		YES	From Língua Geral
10467	Jarawara	MASTER	jara	jara	j a r a	j a r a	936	896	NON.INDIAN		YES	From Língua Geral
10468	Jamamadi	MASTER	jara	jara	j a r a	j a r a	936	896	NON.INDIAN		YES	From Língua Geral
10469	Banawa	MASTER	jara	jara	j a r a	j a r a	936	896	NON.INDIAN		YES	From Língua Geral
11735	Sorowaha	MASTER	jara	jara	j a r a	j a r a	936	896	NON.INDIAN		YES	From Língua Geral
10497	KatukinaBiá	PARROT	walu	walu	w aː ɭ u	w aː ɭ u	941	900	PARROT			
10498	Kanamari	PARROT	walu	walu	w aː l u	w aː l u	941	900	PARROT			
11238	Jarawara	PARROT	bikawi / babakajo / kaha	bikawi	b i k a w i	b i k a w i	1148	1106	PARROT			
11239	Jarawara	PARROT	babakajo	babakajo	b a b a k a j o	b a b a k a j o	1149	1107	PARROT		YES	From Portuguese papagaio
11240	Jarawara	PARROT	bikawi / babakajo / kaha	kaha	k a h a	k a h a	1150	1108	PARROT			
11288	Banawa	PARROT	bekawi	bekawi	b e k a w i	b e k a w i	1148	1106	PARROT			
11567	Jamamadi	PARROT	kaha	kaha	k a h a	k a h a	1150	1108	PARROT			
11733	Paumari	PARROT	viro	viro	β i ɾ o	β i ɾ o	1333	1269	PARROT			
11734	Sorowaha	PARROT	kawikawi	kawikawi	k a w i kʲ a w i	k a w i kʲ a w i	1148	1106	PARROT			
12101	Paumari_1833	PARROT	weru	weru	w e ɾ u	w e ɾ u	1333	1269	PARROT			
13277	Toyeri	PARROT	toaro	toaro	t oa ɾ o	t oa ɾ o	1333	1269	PARROT			
13278	Sapiteri	PARROT	toaro	toaro	t oa ɾ o	t oa ɾ o	1333	1269	PARROT			
13409	Katawishi	PARROT	obiru	obiru	o b i ɾ u	o b i ɾ u	1333	1269	PARROT			
13775	Amarakaeri	PARROT	öhmöʔet	öhmöʔet	õ h m õ ʔ e t	õ h m õ ʔ e t	2279	2281	PARROT			genereic term
13776	Amarakaeri	PARROT	akoymbedn	akoymbedn	a k o j + mb e dⁿ	a k o j + mb e dⁿ	2280	2282 1631	? RED			red parrot
10542	Proto-Arawan	IMBAUBA	ɓoko	ɓoko	ɓ o k o	ɓ o k o - - - -	35	35	IMBAUBA			
10719	Proto-Arawan	PAJURÁ	majo	majo	m a j o	m a j o	988	922	PAJURA			
11235	Jarawara	PAJURÁ	majo	majo	m a j o	m a j o	988	922	PAJURA			
11236	Sorowaha	PAJURÁ	wariuba	wariuba	w a r iu b a	w a r iu b a	1146	1104	PAJURA			
11516	Banawa	PAJURÁ	majo	majo	m a j o	m a j o	988	922	PAJURA			
11568	Jamamadi	PAJURÁ	majo	majo	m a j o	m a j o	988	922	PAJURA			
10749	Banawa	WOOD	awa	awa	a w a	a w a	948	537	TREE			
11008	Paumari	WOOD	aβa	aβa	a β a	a β a	948	537	TREE			
11234	Jarawara	WOOD	awa	awa	a w a	a w a	948	537	TREE			
11676	Jamamadi	WOOD	awa	awa	a w a	a w a	948	537	TREE			
12297	Kulina	WOOD	awa	awa	a w a	a w a	948	537	TREE			
13393	Katawishi	WOOD	ishi wehi	ishi wehi	i ʃ i + w e h i	i ʃ i + w e h i	2093	2099 2100	WOOD ?			
10752	Banawa	SEPARATE	kosei	kosei	k o s ei	k o s ei	950	908	SEPARATE			
11232	Sorowaha	SEPARATE	hɨkagɨːra	hɨkagɨːra	h ɨ k a g ɨː r a	h ɨ k a g ɨː r a	1144	1102	SEPARATE			
11233	Jarawara	SEPARATE	tani	tani	t a n i	t a n i	1145	1103	SEPARATE			
11732	Paumari	SEPARATE	dʒara	dʒara	dʒ a r a	dʒ a r a	1332	1268	SEPARATE			
13279	Sapiteri	SEPARATE	epoesa / ekʱʉtʉk	ekʱʉtʉk	e + kʱ ʉ t ʉ k	e + kʱ ʉ t ʉ k	1958	1603 1942	_NOMINALIZER SEPARATE			
13280	Sapiteri	SEPARATE	epoesa / ekʱʉtʉk	epoesa	e + p o e s a	e + p o e s a	1957	1603 1941	_NOMINALIZER SEPARATE			
13281	Toyeri	SEPARATE	epoesa	epoesa	e + p o e s a	e + p o e s a	1957	1603 1941	_NOMINALIZER SEPARATE			
13795	Amarakaeri	SEPARATE	ekpuk	ekpuk	e + k p u k	e + k p u k	2273	1603 2276	_NOMINALIZER SEPARATE			
10757	Banawa	EXIST	wada	wada	w a d a	w a d a	954	912	EXIST			
11229	Jarawara	EXIST	wata / na	wata	w a t a	w a t a	954	912	EXIST			
11230	Jarawara	EXIST	wata / na	na	n a	n a	1142	1099	EXIST			
11231	Sorowaha	EXIST	ha	ha	h aː	h aː	1143	1101	EXIST			
11456	Jamamadi	EXIST	wada	wada	w a d a	w a d a	954	912	EXIST			
11731	Paumari	EXIST	hi	hi	h i	h i	1331	1266	EXIST			
12253	Kulina	EXIST	ani	ani	a n i	a n i	1570	1550	EXIST			
13747	Amarakaeri	EXIST	ẽʔẽ	ẽʔẽ	ẽ ʔ + ẽ	ẽ ʔ + ẽ	2272	1603 1749	_NOMINALIZER BE			
10760	Banawa	KNIFE	jimowa	jimowa	j i m o w a	j i m o w a	955	913	KNIFE			
10926	Jarawara	KNIFE	jimawa	jimawa	j i m a w a	j i m a w a	955	913	KNIFE			
10927	Sorowaha	KNIFE	dʒumaːdu	dʒumaːdu	dʒ u m aː d u	dʒ u m aː d u	955	913	KNIFE			
10928	Kulina	KNIFE	koʃiro	koʃiro	k o ʃ i r o	k o ʃ i r o	986	943	KNIFE		YES	From Spanish cuchillo
10929	Deni	KNIFE	huhuka	huhuka	h u h u k a	h u h u k a	987	944	KNIFE			
10967	Paumari	KNIFE	hado	hado	h a ɗ o	h a ɗ o	1026	982	KNIFE			
11569	Jamamadi	KNIFE	jimawa	jimawa	j i m a w a	j i m a w a	955	913	KNIFE			
11802	Arawa	KNIFE	zui mazaru	zui mazaru	z ui + m a z a r u	z ui + m a z a r u	955	1346 1347	? ?			
12142	Paumari_1833	KNIFE	ado	ado	a d o	a d o	1026	982	KNIFE			
13638	Amarakaeri	KNIFE	siropi	siropi	s i r o + p i	s i r o + p i	986	1675	METAL CLF:STICK			
10761	Banawa	KICK	taro	taro	t a r o	t a r o	956	914	KICK			
11227	Sorowaha	KICK	dibi	dibi	d i b i	d i b i	1141	1098	KICK			
11228	Jarawara	KICK	taro	taro	t a r o	t a r o	956	914	KICK			
11730	Paumari	KICK	akaʔdira	akaʔdira	a k a ʔ ɗ i r a	a k a ʔ ɗ i r a	1330	1265	KICK			
13669	Amarakaeri	KICK	eyakay	eyakay	e + j a k a j	e + j a k a j	2162	1603 2151	_NOMINALIZER KICK			
10777	Proto-Arawan	CULTIVATED FIELD	padara	padara	p a d a r a	p a d a r a	1138	1095	SLASH			
10935	Amarakaeri	CULTIVATED FIELD	taʔmba	taʔmba	t a ʔ mb a	t a ʔ mb a	1003	960 961	SWIDDEN			
11223	Sorowaha	CULTIVATED FIELD	hadara	hadara	h a d a r a	h a d a r a	1138	1095	SLASH			
11224	Jarawara	CULTIVATED FIELD	awa / fatara / tafe	awa	a w a	a w a	1139	1096	SLASH			
11225	Jarawara	CULTIVATED FIELD	awa / fatara / tafe	fatara	ɸ a t a r a	ɸ a t a r a	1138	1095	SLASH			
11226	Jarawara	CULTIVATED FIELD	awa / fatara / tafe	tafe	t a ɸ e	t a ɸ e	1140	1097	SLASH			
11408	Banawa	CULTIVATED FIELD	ɸadara	ɸadara	ɸ a d a r a	ɸ a d a r a	1138	1095	SLASH			
11457	Jamamadi	CULTIVATED FIELD	ɸadara	ɸadara	ɸ a d a r a	ɸ a d a r a	1138	1095	SLASH			
11704	Paumari	CULTIVATED FIELD	siroi	siroi	s i r oi	s i r oi	1010	967	SLASH			
11930	Deni	CULTIVATED FIELD	vatiza	vatiza	v a t i dz a	v a t i dz a	1451	1429	SLASH			
11931	Kulina	CULTIVATED FIELD	wizaha	wizaha	w i z a h a	w i z a h a	1452	1430	SLASH			
10807	Kanamari	ROOSTER	taukala paiku	taukala paiku	t au k a l a + p ai k u	t au k a l a + p ai k u	960	621 365	CHICKEN MALE			
10808	Katawishi	ROOSTER	hakara botsø	hakara botsø	h a k a r a + b o ts ø	h a k a r a + b o ts ø	960	621 365	CHICKEN MALE			
11708	Paumari	ROOSTER	ʔarakava	ʔarakava	ʔ a r a k a β a	ʔ a r a k a β a	1322	1244	ROOSTER			
11711	Jarawara	ROOSTER	arakawa	arakawa	a r a k a w a	a r a k a w a	835	621	CHICKEN			Species, males and females
13282	Toyeri	ROOSTER	wajerepak	wajerepak	w a j e r e p a k	w a j e r e p a k	1956	1940	ROOSTER			
13791	Amarakaeri	ROOSTER	watawah	watawah	w a t a w a h	w a t a w a h	2271	1700	CHICKEN			
10822	Kanamari	BEAD	diwakuŋ	diwakuŋ	d i w a k u ŋ	d i w a k u ŋ	969	926	BEAD			
11148	Sorowaha	BEAD	kasuru	kasuru	k a s uː r u	k a s uː r u	1115	1073	BEAD		YES	
11271	Jarawara	BEAD	kasaro	kasaro	k a s a r o	k a s a r o	1115	1073	BEAD		YES	
11490	Jamamadi	BEAD	kasaro	kasaro	k a s a r o	k a s a r o	1115	1073	BEAD		YES	
11706	Paumari	BEAD	ʔohi	ʔohi	ʔ o h i	ʔ o h i	1172	1220	BEAD			
12228	Kulina	BEAD	sowiko	sowiko	s o w i k o	s o w i k o	1552	1532	BEAD			
12544	Deni	BEAD	kasuru / memesi	kasuru	k a s u r u	k a s u r u	1115	1073	BEAD		YES	
12545	Deni	BEAD	kasuru / memesi	memesi	m e m e s i	m e m e s i	1764	1755	BEAD			
13692	Amarakaeri	BEAD	urukidn	urukidn	u r u + k i dⁿ	u r u + k i dⁿ	2270	1668	BEAUTIFUL ROUND.SEED			
14027	KatukinaBiá	BEAD	diwakung	diwakung	d i w a k õ ŋ	d i w a k õ ŋ	969	926	BEAD			
10826	Kanamari	STRONG	hɯhaŋ	hɯhaŋ	h ɯ h a ŋ	h ɯ h a ŋ	972	929	STRONG			
11146	Sorowaha	STRONG	wawɨrɨ	wawɨrɨ	w a w ɨ r ɨ	w a w ɨ r ɨ	1113	1071	STRONG			
11147	Jarawara	STRONG	kita	kita	k i t a	k i t a	1114	1072	STRONG			
11338	Banawa	STRONG	kita	kita	k i t a	k i t a	1114	1072	STRONG			
11707	Paumari	STRONG	dano	dano	ɗ a n o	ɗ a n o	1314	1221	STRONG			
11939	Jamamadi	STRONG	kita	kita	k i t a	k i t a	1114	1072	STRONG			
12288	Kulina	STRONG	dako	dako	d a k o	d a k o	1590	1572	STRONG			
13283	Toyeri	STRONG	wateteŋna	wateteŋna	w a + t e t e ŋ + n a	w a + t e t e ŋ + n a	1955	532 1939 2060	_NOMINALIZER STRONG ?			
13284	Sapiteri	STRONG	wateteŋnda	wateteŋnda	w a + t e t e ŋ + nd a	w a + t e t e ŋ + nd a	1955	532 1939 1631	_NOMINALIZER STRONG ?			
13812	Amarakaeri	STRONG	teynda	teynda	t e j + nd a	t e j + nd a	1955	1939 1631	STROND ?			
10910	Amarakaeri	MEET	endeh	endeh	e + nd e h	e + nd e h	978	936	_NOMINALIZER MEET			
11144	Sorowaha	MEET	tiene	tiene	t ie n e	t ie n e	1111	1070	MEET			
11705	Paumari	MEET	jora	jora	dʒ o r a	dʒ o r a	1155	1219	MEET			
11717	Jarawara	MEET	kobo	kobo	k o b o	k o b o	1329	1262	MEET			
11718	Jamamadi	MEET	kobo	kobo	k o b o	k o b o	1329	1262	MEET			
11719	Banawa	MEET	kobo	kobo	k o b o	k o b o	1329	1262	MEET			
10911	Amarakaeri	MANIOC	tareʔ	tareʔ	t a r e ʔ	t a r e ʔ	977	935	MANIOC			
11005	Paumari	MANIOC	boda	boda	b o ɗ a	b o ɗ a	1028	983	MANIOC			
11141	Jarawara	MANIOC	ɸowa	ɸowa	ɸ o w a	ɸ o w a	1028	983	MANIOC			
11142	Sorowaha	MANIOC	mama	mama	m a m a	m a m a	1103	1061	MANIOC			
11266	Banawa	MANIOC	ɸowa	ɸowa	ɸ o w a	ɸ o w a	1028	983	MANIOC			
11372	Banawa	MANIOC	ɸowamara	ɸowamara	ɸ o w a m a r a	ɸ o w a m a r a	1028	983	MANIOC			
11932	Deni	MANIOC	puʔu	puʔu	p u ʔ u	p u ʔ u	1453	1431	MANIOC			
12115	Paumari_1833	MANIOC	boda	boda	b o d a	b o d a	1028	983	MANIOC			
13917	Apurinã	MANIOC	komeru	komeru	k o m e r ɨ	k o m e r ɨ	2414	2470	MANIOC			
10945	Amarakaeri	CARRY	jʉk / etowa	jʉk	j ʉ k	j ʉ k	994	954	CARRY			
11104	Banawa	CARRY	dia	dia	d ia	d ia	1105	1063	CARRY			
11105	Jarawara	CARRY	tiwa	tiwa	t i w a	- t i w a	1105	1063	CARRY			Perhaps cognate with Sorowaha tuwaka 'take away'
11222	Sorowaha	CARRY	aka	aka	a k a	a k a	1137	1094	CARRY			
11458	Jamamadi	CARRY	diwa	diwa	d i w a	- d i w a	1105	1063	CARRY			
11628	Jarawara	CARRY	ibori	ibori	i b o r i	i b o r i	1285	1085	HOLD			
11629	Banawa	CARRY	ibori	ibori	i b o r i	i b o r i	1285	1085	HOLD			
11703	Paumari	CARRY	kobari	kobari	k o b a r i	k o b a r i	1285	1085	HOLD			
12246	Kulina	CARRY	zoho	zoho	z o h o	z o h o	1566	1546	CARRY			
12552	Deni	CARRY	dzuhu / hidzu / hibu / matʰu / mari	hibu	h i b u	h i b u	1769	1756	CARRY			Carry on back
12553	Deni	CARRY	dzuhu / hidzu / hibu / matʰu / mari	matʰu	m a tʰ u	m a tʰ u	1772	1759	CARRY			Carry on shoulders
12554	Deni	CARRY	dzuhu / hidzu / hibu / matʰu / mari	mari	m a r i	m a r i	1771	1758	CARRY			Carry on hands
12555	Deni	CARRY	dzuhu / hidzu / hibu / matʰu / mari	dzuhu	dz u h u	dz u h u	1768	1300	CARRY			Carry on arms
12556	Deni	CARRY	dzuhu / hidzu / hibu / matʰu / mari	hidzu	h i dz u	h i dz u	1770	1757	CARRY			Many things on the back or on the hands
13285	Sapiteri	CARRY	etowa	etowa	e + t o + w a	e + t o + w a	1105	1603 606 1063	_NOMINALIZER _SOCIATIVE.CAUSATIVE GO			
13465	Amarakaeri	CARRY	jʉk / etowa	etowa	e + t o + w a	e + t o + w a	1105	1603 606 1063	_NOMINALIZER _SOCIATIVE.CAUSATIVE GO			
14006	KatukinaBiá	CARRY	dai	dai	d aiː	d aiː	2483	2443	CARRY			
10947	Amarakaeri	OLDER BROTHER (OF WOMAN)	pogn	pogn	p o gŋ	p o gŋ	1000	959	OLDER.OPPOSITE.SEX.SIBLING			term of address
13767	Amarakaeri	OLDER BROTHER (OF WOMAN)	waidnpo / widnpo	waidnpo	w a + i dⁿ p o	w a + i dⁿ p o	2269	532 2275	_NOMINALIZER OLDER.OPPOSITE.SEX.SIBLING			reference term
13768	Amarakaeri	OLDER BROTHER (OF WOMAN)	waidnpo / widnpo	widnpo	w i dⁿ p o	w i dⁿ p o	2269	2275	OLDER.OPPOSITE.SEX.SIBLING			reference term
10953	Paumari	GUAVA	kaira	kaira	k ai r a	k ai r a	1022	978	GUAVA			
11138	Jarawara	GUAVA	kaira	kaira	k ai r a	k ai r a	1022	978	GUAVA			
11517	Banawa	GUAVA	kaira	kaira	k ai r a	k ai r a	1022	978	GUAVA			
11570	Jamamadi	GUAVA	kaira	kaira	k ai r a	k ai r a	1022	978	GUAVA			
11929	Kulina	GUAVA	tawe	tawe	t a w e	t a w e	1450	1428	GUAVA			
10954	Paumari	DO OR MAKE	namonaha / maravi	maravi	m a r a β i	m a r a β i	1055	1012	DO.OR.MAKE			
10961	Paumari	DO OR MAKE	namonaha / maravi	namonaha	n a m o n a h a	n a m o n a h a	1056	1013	DO.OR.MAKE			
11221	Sorowaha	DO OR MAKE	higana	higana	h i g a n a	h i g a n a	1136	1093	DO.OR.MAKE			
11716	Jarawara	DO OR MAKE	hiri	hiri	h i r i	h i r i	1328	1261	DO.OR.MAKE			
11927	Kulina	DO OR MAKE	nawato	nawato	n a w a t̪ o	n a w a t̪ o	1449	1427	DO.OR.MAKE			
11928	Deni	DO OR MAKE	navatu	navatu	n a v a t u	n a v a t u	1449	1427	DO.OR.MAKE			
11946	Banawa	DO OR MAKE	mowa	mowa	m o w a	m o w a	1750	1741	DO.OR.MAKE			
13286	Toyeri	DO OR MAKE	ka	ka	k a	k a	1954	1938	DO.OR.MAKE			
13287	Sapiteri	DO OR MAKE	ka	ka	k a	k a	1954	1938	DO.OR.MAKE			
13478	Amarakaeri	DO OR MAKE	ka	ka	k a	k a	1954	1938	DO.OR.MAKE			
13989	KatukinaBiá	DO OR MAKE	bɯk	bɯk	b ɯ k	b ɯ k	2471	2431	DO.OR.MAKE			
10995	Paumari	SHELL	topava	topava	t o p a β a	t o p a β a	1037	992	SHELL			
11135	Jarawara	SHELL	tafi / wasi	tafi	t a ɸ i	t a ɸ i	1037	992	SHELL			
11136	Jarawara	SHELL	tafi / wasi	wasi	w a s i	w a s i	1101	1060	SHELL			
13288	Toyeri	SHELL	wakʉaj	wakʉaj	w a + k ʉ + a j	w a + k ʉ + a j	1953	532 1937	_NOMINALIZER HEAD BONE			
13289	Sapiteri	SHELL	wakʉaj	wakʉaj	w a + k ʉ + a j	w a + k ʉ + a j	1953	532 1937	_NOMINALIZER HEAD BONE			
13796	Amarakaeri	SHELL	wakusiʔmbero	wakusiʔmbero	w a + k u s i ʔ mb e r o	w a + k u s i ʔ mb e r o	2268	532 2274	_NOMINALIZER SHELL			shell of turtle, catfish, crab
10998	Paumari	OLDER BROTHER	aadʒo	aadʒodʒahiki	aː dʒ o	aː dʒ o	1030	985	OLDER.BROTHER			
