ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	BORROWING	NOTE
10897	Proto-Arawan	LUNG	watsʰabori	watsʰabori	w a tsʰ a b o r i	w a tsʰ a b o r i	611	711	LUNG			
12267	Kulina	LUNG	wasʰakari	wasʰakari	w a sʰ a k a r i	w a sʰ a k a r i	611	711	LUNG			
5116	Kulina	THROW WATER	wisha	wisha	w i s h a	w i s h a	205	205	THROW.WATER			
5117	Deni	THROW WATER	witsʰa	witsʰa	w i tsʰ a	w i tsʰ - a	205	205	THROW.WATER			
5118	Jarawara	THROW WATER	wisa	wisa	w i s a	w i s - a	205	205	THROW.WATER			
5119	Banawa	THROW WATER	wisa	wisa	w i s a	w i s - a	205	205	THROW.WATER			
10903	Proto-Arawan	THROW WATER	wisha	wisha	w i tsʰ a	w i tsʰ a	205	205	THROW.WATER			
5142	Sorowaha	BRIGHT	kaɾaɾa / asiika	kaɾaɾa	k a ɾ a ɾ a	k a ɾ a ɾ a	1294	1294	BRIGHT			
10055	Sorowaha	BRIGHT	kaɾaɾa / asiika	asiika	a s iː kʲ a	a s iː kʲ a	680	634	BRIGHT			
5147	Sorowaha	SHRIMP	haʃiciɾi	haʃiciɾi	h a ʃ i c i ɾ i	h a ʃ i c i ɾ i	428	406	SHRIMP			
11374	Banawa	SHRIMP	kamo	kamo	k a m o	k a m o	1186	1092	SHRIMP			
5150	Sorowaha	LIANA	konaha	konaha	k o n a h a	k o n a h a	427	404	LIANA		YES	Of Arawak origin
10483	Jamamadi	LIANA	kona	kona	k o n a	k o n a	427	404	LIANA		YES	Of Arawak origin
10484	Banawa	LIANA	kona	kona	k o n a	k o n a	427	404	LIANA		YES	Of Arawak origin
10485	Jarawara	LIANA	kona	kona	k o n a	k o n a	427	404	LIANA		YES	Of Arawak origin
10486	Paumari	LIANA	ʔakona	ʔakona	ʔ a k o n a	ʔ a k o n a	427	404	LIANA		YES	Of Arawak origin
11048	Kulina	LIANA	kona	kona	k o n a	k o n a	427	404	LIANA		YES	Of Arawak origin
12481	Apurinã	LIANA	konã	konã	k o n ã	k o n ã	427	404	LIANA			
5151	Sorowaha	LARGE-BULLET-ANT (subfamily paraponerinae)	huwatɨ	huwatɨ	h u w a t ɨ	h u w a t ɨ	426	402	TOCANDIRA			
11937	Jarawara	LARGE-BULLET-ANT (subfamily paraponerinae)	jimo	jimo	j i m o	j i m o	1749	1740	TOCANDIRA			
11938	Banawa	LARGE-BULLET-ANT (subfamily paraponerinae)	jimo	jimo	j i m o	j i m o	1749	1740	TOCANDIRA			
5160	Sorowaha	OWNER	anidawa	anidawa	a n i d a w a	a n i d a w a	423	397	OWNER			
11286	Banawa	OWNER	hidi	hidi	h i d i	h i d i	1213	1178	OWNER			
11558	Jamamadi	OWNER	hidi	hidi	h i d i	h i d i	1213	1178	OWNER			
11614	Jarawara	OWNER	hiti	hiti	h i t i	h i t i	1213	1178	OWNER			
12272	Kulina	OWNER	hinede	hinede	h i n e d e	h i n e d e	1213	1178	OWNER			
5161	Sorowaha	WOUND	batakaɾa / kaʃidʒahu	batakaɾa	b a t a k a ɾ a	b a t a k a ɾ a	1224	1224	WOUND			
10119	Sorowaha	WOUND	batakaɾa / kaʃidʒahu	kaʃidʒahu	k a ʃ i dʒ a h u	k a ʃ i dʒ a h u	741	703	WOUND			
11994	Deni	WOUND	sasu	sasu	s a s u	s a s u	1473	1454	WOUND			
5163	Sorowaha	LEECH	aahidu	aahidu	aː h i d u	aː h i d u	422	396	LEECH			
5165	Sorowaha	FIREFLY	aamuwa	aamuwa	aː m u w a	aː m u w a	421	888	STAR			
12258	Kulina	FIREFLY	amowa	amowa	a m o w a	a m o w a	421	888	STAR			
5167	Sorowaha	FLAT	baaɾʲu	baaɾʲu	b aː ɾʲ u	b aː ɾʲ u	1257	1257	FLAT			
11163	Banawa	FLAT	baro	baro	b a r o	b a r o	1257	1257	FLAT			
5171	Sorowaha	NET	hʊʊwi	hʊʊwi	h ʊː w i	h ʊː w i	420	395	NET			
5173	Sorowaha	PACA	hawɨ	hawɨ	h a w ɨ	h a w ɨ	418	393	PACA			
11381	Banawa	PACA	benemo	benemo	b e n e m o	b e n e m o	1189	1154	PACA			
11559	Jamamadi	PACA	wakowa	wakowa	w a k o w a	w a k o w a	1300	917	CAPYBARA			
11647	Jarawara	PACA	benemo / wakowa	benemo	b e n e m o	b e n e m o	1189	1154	PACA			
11648	Jarawara	PACA	benemo / wakowa	wakowa	w a k o w a	w a k o w a	1300	917	CAPYBARA			
11995	Deni	PACA	kʰamanuvi	kʰamanuvi	kʰ a m a n u v i	kʰ a m a n u v i	1476	1457	PACA			
11996	Kulina	PACA	kʰamanowi	kʰamanowi	kʰ a m a n o w i	kʰ a m a n o w i	1476	1457	PACA			
5174	Sorowaha	CANOE	hiini	hiini	h iː n i	- - h iː n i	1295	1295	CANOE			
10288	Arawa	CANOE	safini	safini	s a ɸ i n i	s a ɸ i n i	1295	1295	CANOE		YES	
10963	Paumari	CANOE	kanava	kanava	k a n a v a	k a n a v a	1197	1163	CANOE		YES	
11390	Banawa	CANOE	kanawa	kanawa	k a n a w a	k a n a w a	1197	1163	CANOE		YES	
11447	Jamamadi	CANOE	kanawa	kanawa	k a n a w a	k a n a w a	1197	1163	CANOE		YES	
11464	Jarawara	CANOE	kanawa	kanawa	k a n a w a	k a n a w a	1197	1163	CANOE		YES	
11997	Kulina	CANOE	kanowa / oba	kanowa	k a n o w a	k a n o w a	1197	1163	CANOE		YES	
11998	Kulina	CANOE	kanowa / oba	oba	o b a	o b a	1477	1458	CANOE			
11999	Deni	CANOE	mapuva	mapuva	m a p u v a	m a p u v a	1478	1459	CANOE			
12151	Paumari_1833	CANOE	kanawa	kanawa	k a n a w a	k a n a w a	1197	1163	CANOE		YES	
12461	Apurinã	CANOE	kanawa	kanawa	k a n a w a	k a n a w a	1197	1163	CANOE		YES	
5176	Sorowaha	PAN	iiʃʲaha	iiʃʲaha	iː ʃʲ a h a	iː ʃʲ a h a	417	392	PAN			
10311	Katawishi	PAN	bo	bo	b oː	b oː	854	811	PAN			
12147	Paumari_1833	PAN	tʃohara	tʃohara	tʃ o h a r a	tʃ o h a r a	417	392	PAN			
12148	Paumari	PAN	siʔaha	siʔaha	s i ʔ a h a	s i ʔ a h a	417	392	PAN			
12149	Banawa	PAN	jia	jia	j ia	j ia	417	392	PAN			
12150	Jarawara	PAN	jiwaha	jiwaha	j i w a h a	j i w a h a	417	392	PAN			
5177	Sorowaha	PENIS	iiʃimi	iiʃimi	iː ʃ i m i	iː ʃ i m i	416	391	PENIS			
10314	Katawishi	PENIS	ho	ho	h o	h o	857	814	PENIS			
11293	Banawa	PENIS	sowiri	sowiri	s o w i r i	s o w i r i	1214	93	TAIL			
11560	Jamamadi	PENIS	sowiri	sowiri	s o w i r i	s o w i r i	1214	93	TAIL			
11615	Jarawara	PENIS	sowiri	sowiri	s o w i r i	s o w i r i	1214	93	TAIL			
12000	Deni	PENIS	zupuri	zupuri	dz u p u r i	dz u p u r i	1214	93	TAIL			
12001	Kulina	PENIS	zopori	zopori	z o p o r i	z o p o r i	1214	93	TAIL			
12153	Paumari	PENIS	ʔaba	ʔaba	ʔ a b a	ʔ a b a	1011	968	PENIS			
12154	Paumari_1833	PENIS	abai	abai	a b ai	a b ai	1011	968	PENIS			
5180	Sorowaha	CRICKET	kuubiʃʲa	kuubiʃʲa	k uː b i ʃʲ a	k uː b i ʃʲ a	415	390	CRICKET			
5182	Sorowaha	SWEAT (SUBSTANCE)	kuwaha	kuwaha	k u w a h a	k u w a h a	414	389	SWEAT			
8035	Banawa	SWEAT (SUBSTANCE)	tanako	tanako	t a n a k o	t a n a k o - -	182	182	SWEAT			
8036	Deni	SWEAT (SUBSTANCE)	tanikho	tanikho	t a n i kʰ o	t a n i kʰ o - -	182	182	SWEAT			
8037	Jamamadi	SWEAT (SUBSTANCE)	tanakori	tanakori	t a n a k o r i	t a n a k o r i	182	182	SWEAT			
8038	Jarawara	SWEAT (SUBSTANCE)	tanako	tanako	t a n a k o	t a n a k o - -	182	182	SWEAT			
8039	Kulina	SWEAT (SUBSTANCE)	tanikʰo	tanikʰo	t̪ a n i kʰ o	t̪ a n i kʰ o - -	182	182	SWEAT			
10858	Proto-Arawan	SWEAT (SUBSTANCE)	tanikho	tanikho	t a n i kʰ o	t a n i kʰ o	182	182	SWEAT			
5187	Sorowaha	VULTURE	madusa	madusa	m a d u s a	m a d u s a	412	387	VULTURE			
11764	Jamamadi	VULTURE	boko	boko	b o k o	b o k o	1392	1359	VULTURE			
11765	Jarawara	VULTURE	boko	boko	b o k o	b o k o	1392	1359	VULTURE			
12086	Paumari_1833	VULTURE	majuri	majuri	m a j u r i	m a j u r i	1495	1477	VULTURE			
12087	Paumari	VULTURE	majori	majori	m a dʒ o r i	m a dʒ o r i	1495	1477	VULTURE			
12088	Deni	VULTURE	abariza	abariza	a b a r i dz a	a b a r i dz a	1496	1478	VULTURE			
12090	Kulina	VULTURE	abariza	abariza	a b a r i z a	a b a r i z a	1496	1478	VULTURE			
12474	Apurinã	VULTURE	majorɨ	majorɨ	m a j o r ɨ	m a j o r ɨ	1495	1477	VULTURE			
5193	Sorowaha	VAGINA	tuusu	tuusu	t uː s u	t uː s u	1225	1225	VAGINA			
12179	Paumari_1833	VAGINA	kasi hue	kasi hue	k a s i + h ue	k a s i + h ue	1527	1507	VAGINA			
12180	Paumari	VAGINA	baʔbaʔdani	babadani	b a ɓ a ɗ a n i	b a ɓ a ɗ a n i	1528	1508	VAGINA			
12181	Kulina	VAGINA	matsʰi	matsʰi	m a tsʰ i	m a tsʰ i	1530	784	VAGINA			
12182	Jarawara	VAGINA	jama noko	jama noko	j a m a + n o k o	j a m a + n o k o	1529	341 1511	THING ?			
12526	Deni	VAGINA	matsi	matsi	m a ts i	m a ts i	1530	784	VAGINA			
5465	Kulina	MIRROR	waɾowa / tsʰonoba	tsʰonoba	tsʰ o n o b a	tsʰ o n o b a	406	384	MIRROR			
8967	Kulina	MIRROR	waɾowa / tsʰonoba	waɾowa	w a ɾ o w a	w a ɾ o w a	408	385	MIRROR		YES	
10126	Sorowaha	MIRROR	kaɾahi	kaɾahi	k a ɾ a h i	k a ɾ a h i	746	708	MIRROR			
11269	Banawa	MIRROR	nokoawa	nokoawa	n o k oa w a	n o k oa w a	1408	1381	MIRROR			
8018	Banawa	SEAGULL	tehe	tehe	t e h e	t e h e	187	187	SEAGULL			
8019	Jarawara	SEAGULL	tehe	tehe	t e h e	t e h e	187	187	SEAGULL			
8020	Kulina	SEAGULL	tɛhɛ	tɛhɛ	t̪ ɛ h ɛ	t̪ ɛ h ɛ	187	187	SEAGULL			
8021	Paumari	SEAGULL	tihi	tihi	t i h i	t i h i	187	187	SEAGULL			
10867	Proto-Arawan	SEAGULL	tihe	tihe	t i h e	t i h e	187	187	SEAGULL			
10003	Kulina	STING	oɾi	oɾi	o ɾ i	o ɾ i	5	1271	HORN			
10063	Sorowaha	STING	kuwa	kuwa	k u w a	k u w a	689	638	STING			used only for stingray (?)
11335	Banawa	STING	hosa	hosa	h o s a	h o s a	1402	1373	?			
10007	Sorowaha	HOPLIAS (sp.)	abahɨwɨ	abahɨwɨ	a b a + h ɨ w ɨ	a b a + h ɨ w ɨ	636	210 632	FISH BIG			hɨwɨ - indicates large animals
10008	Sorowaha	FIREWOOD	abi / aga	abi	a b i	a b i	630	1251	FIRE			
10023	Sorowaha	FIREWOOD	abi / aga	aga	a g a	a g a	643	537	TREE			
10141	Arawa	FIREWOOD	sihu	sihu	s i h u	s i h u	753	716	FIREWOOD			
10142	Deni	FIREWOOD	jipʰo	jipʰo	j i pʰ o	j i pʰ o	753	716	FIREWOOD			
10143	Kulina	FIREWOOD	jipʰo	jipʰo	j i pʰ o	j i pʰ o	753	716	FIREWOOD			
10144	Jamamadi	FIREWOOD	jiɸo	jiɸo	j i ɸ o	j i ɸ o	753	716	FIREWOOD			
10145	Jarawara	FIREWOOD	jiɸo	jiɸo	j i ɸ o	j i ɸ o	753	716	FIREWOOD			
10146	Banawa	FIREWOOD	jiɸo	jiɸo	j i ɸ o	j i ɸ o	753	716	FIREWOOD			
10941	Amarakaeri	FIREWOOD	ɨtaʔ	ɨtaʔ	ɨ t a ʔ	ɨ t a ʔ	993	953	FIREWOOD			
10009	Sorowaha	VEIN	abu	abu	a b u	a b u	631	584	VEIN			
11070	Paumari	VEIN	hagihi	hagihi	h a g i h i	h a g i h i	1085	238	VEIN			
11354	Banawa	VEIN	kowisari	kowisari	k o w i s a r i	k o w i s a r i	1400	1369	VEIN			
12295	Kulina	VEIN	asʰikone	asʰikone	a sʰ i k o n e	a sʰ i k o n e	1597	1578	FIBROUS			
10012	Sorowaha	ISLAND	aḍaha dʒuɾunumaɾu	ad̥aha dʒuɾunumaɾu	a d̥ a h a + dʒ u ɾ u n u m a ɾ u	a d̥ a h a + dʒ u ɾ u n u m a ɾ u	633	3 633	EARTH ?			
10014	Sorowaha	TOMB	ad̥ahɨ	ad̥ahɨ	a d̥ a + h ɨ	a d̥ a + h ɨ	635	3 630	EARTH ?			
10015	Sorowaha	LOW	adjadjahia	adjadjahia	a d j a d j a h ia	a d j a d j a h ia	637	601	LOW			
11384	Banawa	LOW	bako bakona	bako bakona	b a k o + b a k o n a	b a k o + b a k o n a	1398	1366 1366	? ?			Flat
10016	Sorowaha	PRECIOUS	adjaɾi	adjaɾi	a d j a ɾ i	a d j a ɾ i	638	602	PRECIOUS			
10017	Sorowaha	PRECIOUS	adjaɾu	adjaɾu	a d j a ɾ u	a d j a ɾ u	638	602	PRECIOUS			
10019	Sorowaha	SHORT	adje	adje	a d j e	a d j e	639	220	SMALL			
11319	Banawa	SHORT	teterena / kote / dororo	dororo	d o r o r o	d o r o r o	1178	1145	SHORT			
11320	Banawa	SHORT	teterena / kote / dororo	kote	k o t e	k o t e	1179	1146	SHORT			
11321	Banawa	SHORT	teterena / kote / dororo	teterena	t e t e r e n a	t e t e r e n a	1180	1147	SHORT			
10020	Sorowaha	ANUS	ad̥ini	ad̥ini	a d̥ i n i	a d̥ i n i	640	1384	?			
11079	Banawa	ANUS	dodi hodi	dodi hodi	d o d i + h o d i	d o d i + h o d i	640	603 1051	? ANUS			Fem.
11178	Jarawara	ANUS	jotohoti	jotohoti	j o t o + h o t i	j o t o + h o t i	640	603 1051	? ANUS			
12224	Kulina	ANUS	zoto	zoto	z o t o	z o t o	640	603	ANUS			
10022	Sorowaha	SAP	ad̥uhɨ	ad̥uhɨ	a d̥ u h ɨ	a d̥ u h ɨ	642	605	SAP			
10025	Sorowaha	HOLD OR TAKE	aga	aga	a g a	a g a	645	606	TAKE			
11202	Banawa	HOLD OR TAKE	dama	dama	d a m a	d a m a	755	718	HOLD			
11622	Jarawara	HOLD OR TAKE	tama	tama	t a m a	t a m a	755	718	HOLD			
11624	Jamamadi	HOLD OR TAKE	dama	dama	d a m a	d a m a	755	718	HOLD			
10026	Sorowaha	BRING	aga	aga	a g a	a g a	646	606	TAKE.AWAY			
12245	Kulina	BRING	akʰa	akʰa	a kʰ a	a kʰ a	646	606	TAKE.AWAY			
10028	Sorowaha	MIDDLE	hʊʊɾi	hʊʊɾi	h ʊː ɾ i	h ʊː ɾ i	648	1274	INSIDE			
10753	Banawa	MIDDLE	enoki	enoki	e n o k i	e n o k i	951	909	MIDDLE			
11616	Jarawara	MIDDLE	eenoki	eenoki	ee n o k i	ee n o k i	951	909	MIDDLE			
11643	Banawa	MIDDLE	baikani	baikani	b ai k a n i	b ai k a n i	1299	1198	MIDDLE			
11644	Jarawara	MIDDLE	baikani	baikani	b ai k a n i	b ai k a n i	1299	1198	MIDDLE			
11645	Jamamadi	MIDDLE	bai	bai	b ai	b ai	1299	1198	MIDDLE			
10029	Sorowaha	TROWEL	agabɨsiiɾi	agabɨsiiɾi	a g a b ɨ s i + i ɾ i	a g a b ɨ s i + i ɾ i	649	607 608	? ?			
10032	Sorowaha	PROCREATE	agja	agja	a g j a	a g j a	652	611	PROCREATE			
10034	Sorowaha	UNTIE	agidʒawa / tabaɾu	agidʒawa	a g i dʒ a w a	a g i dʒ a w a	654	613	UNTIE			
10079	Sorowaha	UNTIE	agidʒawa / tabaɾu	tabaɾu	t a b a ɾ u	t a b a ɾ u	711	654	UNTIE			
10035	Sorowaha	CHOKE	aha	aha	a h a	a h a	655	614	CHOKE			
11109	Banawa	CHOKE	bati / hara	bati	b a t i	b a t i	1106	1064	CHOKE			Transitive
11110	Banawa	CHOKE	bati / hara	hara	h a r a	h a r a	655	614	CHOKE			Intransitive
11111	Jarawara	CHOKE	hara	hara	h a r a	h a r a	655	614	CHOKE			Intransitive
10038	Sorowaha	ABOVE	ahjadaha / tɨhɨmɨ	ahjadaha	a h j a d a h a	a h j a d a h a	658	617	ABOVE			
10082	Sorowaha	ABOVE	ahjadaha / tɨhɨmɨ	tɨhɨmɨ	t ɨ h ɨ m ɨ	t ɨ h ɨ m ɨ	714	657	ABOVE			
10156	Jarawara	ABOVE	neme	neme	n e m e	n e m e	761	723	ABOVE			
10157	Deni	ABOVE	nemehene	nemehene	n e m e + h e n e	n e m e + h e n e	761	723 724	ABOVE ?			
11448	Jamamadi	ABOVE	neme	neme	n e m e	n e m e	761	723	ABOVE			
11710	Paumari	ABOVE	nama	nama	n a m a	n a m a	761	723	ABOVE			
10042	Sorowaha	MOAN	adʒiaka	adʒiaka	a dʒ ia k a	a dʒ ia k a	662	620	MOAN			
11709	Paumari	MOAN	abararia	abararia	a b a r a r ia	a b a r a r ia	1323	1245	MOAN			
10043	Sorowaha	CHICKEN	akaɾa	akaɾa	a k a ɾ a	- a k a ɾ a	663	621	CHICKEN		YES	From Jamamadi
10284	Arawa	CHICKEN	takara	takara	t a k a r a	t a k a r a	663	621	CHICKEN			
10805	Katawishi	CHICKEN	akara	akara	a k a r a	a k a r a	663	621	CHICKEN			
10806	Kanamari	CHICKEN	taukala	taukala	t au k a l a	t au k a l a	663	621	CHICKEN			
11106	Banawa	CHICKEN	arakowa	arakowa	a r a k o w a	a r a k o w a	663	621	CHICKEN			From Tupí-Guaraní arakwã
11107	Jarawara	CHICKEN	arakawa	arakawa	a r a k a w a	a r a k a w a	663	621	CHICKEN			From Tupí-Guaraní arakwã
11449	Jamamadi	CHICKEN	arakawa	arakawa	a r a k a w a	a r a k a w a	663	621	CHICKEN			From Tupí-Guaraní arakwã
12248	Kulina	CHICKEN	takara	takara	t a k a r a	t a k a r a	663	621	CHICKEN			
12478	Apurinã	CHICKEN	patarɨ	patarɨ	p a t a r ɨ	p a t a r ɨ	1723	1716	CHICKEN			
10045	Sorowaha	FINISH	akuwa	akuwa	a k u w a	a k u w a	665	623	FINISH			
10825	Kanamari	FINISH	wihaŋ	wihaŋ	w i h a ŋ	w i h a ŋ	971	928	FINISH			
11157	Banawa	FINISH	ɸijo / hawa	hawa	h a w a	h a w a	1118	1076	FINISH			
11158	Jarawara	FINISH	hawa	hawa	h a w a	h a w a	1118	1076	FINISH			
11159	Banawa	FINISH	ɸijo / hawa	ɸijo	ɸ i j o	ɸ i j o	1119	1077	FINISH			
11940	Jamamadi	FINISH	hawa	hawa	h a w a	h a w a	1118	1076	FINISH			
12257	Kulina	FINISH	hika	hika	h i k a	h i k a	1572	1553	FINISH			
10050	Sorowaha	DARK	asa	asa	aː sʲ a	aː sʲ a	675	627	DARK			
11118	Banawa	DARK	soki	soki	s o k i	s o k i	1108	1066	DARK			
11119	Jarawara	DARK	soki	soki	s o k i	s o k i	1108	1066	DARK			
11450	Jamamadi	DARK	soki	soki	s o k i	s o k i	1108	1066	DARK			
12250	Kulina	DARK	sowe	sowe	s o w e	s o w e	1568	1289	BLACK			
10053	Sorowaha	SAD	asasɨ	asasɨ	a s a s ɨ	a s a s ɨ	565	554	SAD			
10057	Sorowaha	SHINY	asiikʲa	asiikʲa	a s iː kʲ a	a s iː kʲ a	682	634	BRIGHT			
11376	Banawa	SHINY	kari karina	kari karina	k a r i + k a r i n a	k a r i + k a r i n a	1399	1367 1367	? ?			
10060	Sorowaha	POLISH (SOMETHING)	kuɾuuka	kuɾuuka	k u ɾ uː k a	k u ɾ uː k a	688	637	POLISH			
10062	Sorowaha	SMILE	kusɨ	kusɨ	k u s ɨ	k u s ɨ	689	638	SMILE			
11330	Banawa	SMILE	hihaharina	hihaharina	h i h a h a r i n a	h i h a h a r i n a	1404	1375	?			
10064	Sorowaha	DEEP	kuwaɾu	kuwaɾu	k u w a ɾ u	k u w a ɾ u	690	639	DEEP			
11120	Banawa	DEEP	kowi	kowi	k o w i	k o w i	690	639	DEEP			
11122	Jarawara	DEEP	kowi	kowi	k o w i	k o w i	690	639	DEEP			
11451	Jamamadi	DEEP	kowe	kowe	k o w e	k o w e	690	639	DEEP			
10066	Sorowaha	RAINBOW	kuwiɾi agiɾi / gawiɾawa	kuwiɾi agiɾi	k u w i ɾ i + a g i ɾ i	k u w i ɾ i + a g i ɾ i	699	641 643	SNAKE ?			in the horizon
10067	Sorowaha	RAINBOW	kuwiɾi agiɾi / gawiɾawa	gawiɾawa	g a w i ɾ a w a	g a w i ɾ a w a	700	642	RAINBOW			when it is above one's head
11305	Banawa	RAINBOW	maka	maka	m a k a	m a k a	1173	1141	RAINBOW			
12277	Kulina	RAINBOW	hawi korimani	hawi korimani	h a w i + k o r i m a + n i	h a w i + k o r i m a + n i	1582	238 1563 1564	PATH IMAGE FEM			
10068	Sorowaha	YOUNGER BROTHER	ʃʲuɾu	ʃʲuɾu	ʃʲ u ɾ u	ʃʲ u ɾ u	701	636	YOUNGER.SISTER			
10991	Paumari	YOUNGER BROTHER	ʃooni	ʃooni	ʃ oo n i	ʃ oo n i	1047	357	YOUNGER.SISTER			
11096	Banawa	YOUNGER BROTHER	noso	noso	n o s o	n o s o	1099	1059	YOUNGER.BROTHER			
11100	Jarawara	YOUNGER BROTHER	niso	niso	n i s o	n i s o	1099	1059	YOUNGER.BROTHER			
11561	Jamamadi	YOUNGER BROTHER	soho	soho	s o h o	s o h o	1394	1362	YOUNGER.BROTHER			
11878	Deni	YOUNGER BROTHER	owaa	owaa	o w aː	o w aː	1421	1397	BROTHER			3rd person possessor
12298	Kulina	YOUNGER BROTHER	tati / kote / owaa	tati	t a t i	t a t i	1600	1581	YOUNGER.BROTHER			Vocative
12299	Kulina	YOUNGER BROTHER	tati / kote / owaa	kote	k o t e	k o t e	1599	1580	YOUNGER.BROTHER			1st 2nd person possessor
12300	Kulina	YOUNGER BROTHER	tati / kote / owaa	owaa	o w aː	o w aː	1421	1397	BROTHER			3rd person possessor
10069	Sorowaha	EDGE	ʃɨɾɨmi	ʃɨɾɨmi	ʃ ɨ ɾ ɨ m i	ʃ ɨ ɾ ɨ m i	702	645	EDGE			
10071	Sorowaha	HOT	suku	suku	s u k u	s u k u	704	646	ROAST			
10404	Amarakaeri	HOT	pak	pak	p a k	p a k	926	885	HOT			
11209	Banawa	HOT	hia	hia	h ia	h ia	1129	1086	HOT			
11215	Jarawara	HOT	hiwa	hiwa	h i w a	h i w a	1129	1086	HOT			
11562	Jamamadi	HOT	hiwa	hiwa	h i w a	h i w a	1129	1086	HOT			
11759	Paumari	HOT	afa	afa	a f a	a f a	1354	1316	HOT			
12265	Kulina	HOT	pʰoko	pʰoko	pʰ o k o	pʰ o k o	926	885	HOT			
10072	Sorowaha	HICCOUGH	sukusuku	sukusuku	s u k u + s u k u	s u k u + s u k u	705	647 647	HICCOUGH HICCOUGH			
11758	Paumari	HICCOUGH	siko	siko	s i k o	s i k o	705	647	HICCOUGH			
11941	Jarawara	HICCOUGH	heko	heko	h e k o	h e k o	705	647	HICCOUGH			probably onomatopoeic
11942	Jamamadi	HICCOUGH	heko	heko	h e k o	h e k o	705	647	HICCOUGH			
10073	Sorowaha	CALM	sumawaɾi	sumawaɾi	s u m a w a ɾ i	s u m a w a ɾ i	706	648	CALM			
11757	Paumari	CALM	dabarina	dabarina	ɗ a b a r i n a	ɗ a b a r i n a	1353	1315	CALM			
10077	Sorowaha	SPIDER MONKEY	sɨwɨ	sɨwɨ	s ɨ w ɨ	s ɨ w ɨ	709	652	SPIDER.MONKEY			Ateles Paniscus
11373	Banawa	SPIDER MONKEY	bijo	bijo	b i j o	b i j o	1185	111	SPIDER.MONKEY			
11563	Jamamadi	SPIDER MONKEY	bijo	bijo	b i j o	b i j o	1185	111	SPIDER.MONKEY			
11617	Jarawara	SPIDER MONKEY	bijo	bijo	b i j o	b i j o	1185	111	SPIDER.MONKEY			
12084	Paumari_1833	SPIDER MONKEY	katanari	katanari	k a t a n a r i	k a t a n a r i	1493	1475	SPIDER.MONKEY			
12286	Kulina	SPIDER MONKEY	homo	homo	h o m o	h o m o	1589	1571	SPIDER.MONKEY			
10078	Sorowaha	COME	sɨza	sɨza	s ɨ z a	s ɨ z a	710	653	COME			only used towards adults
10377	Sorowaha	COME	sasi	sasi	s a s i	s a s i	1196	1161	COME			only used towards children
10918	Amarakaeri	COME	tiak	tiak	t ia k	t ia k	902	860	COME			
11326	Jarawara	COME	kake	kake	k a + k e	k a + k e	1176	1146 1160	MOVE.TOWARDS COMING			Means come or go, dependending on prefix
11398	Banawa	COME	ka	ka	k a	k a	1176	1146	COME			
11452	Jamamadi	COME	ka	ka	k a	k a	1176	1146	COME			
11756	Paumari	COME	ka	ka	k a	k a	1176	1146	COME			
10084	Sorowaha	TREE TRUNK	udani / uḍɨ	udani	u d a n i	u d a n i	716	659	TRUNK			
10085	Sorowaha	TREE TRUNK	udani / uḍɨ	ud̥ɨ	u d̥ ɨ	u d̥ ɨ	718	660	TRUNK			
11581	Jarawara	TREE TRUNK	ate	ate	a t e	a t e	1216	1181	TRUNK			ate/ete
11582	Jamamadi	TREE TRUNK	ade	ade	a d e	a d e	1216	1181	TRUNK			ade/ede
11583	Banawa	TREE TRUNK	ade	ade	a d e	a d e	1216	1181	TRUNK			ade/ede
10087	Sorowaha	DROWN	ugunidʒa	ugunidʒa	u g u n i dʒ a	u g u n i dʒ a	719	661	DROWN			
11755	Paumari	DROWN	ahida	ahida	a h i ɗ a	a h i ɗ a	1352	1314	DROWN			
12252	Kulina	DROWN	he	he	h e	h e	1569	1549	DROWN			
10088	Sorowaha	TASTE (SOMETHING)	uhu	uhu	u h u	u h u	720	662	TRY			
11754	Paumari	TASTE (SOMETHING)	kaidʒoʔa	kaidʒoʔa	k ai dʒ o ʔ a	k ai dʒ o ʔ a	1351	1313	TRY			
10089	Sorowaha	FEAR (BE AFRAID)	uhunia	uhunia	u h u n ia	u h u n ia	721	663	FEAR			
11317	Jarawara	FEAR (BE AFRAID)	wato / nakome	wato	w a t o	w a t o	1174	674	FEAR			
11389	Banawa	FEAR (BE AFRAID)	nakoma	nakoma	n a k o m a	n a k o m a	1192	1157	FEAR			
11465	Jarawara	FEAR (BE AFRAID)	wato / nakome	nakome	n a k o m e	n a k o m e	1192	1157	FEAR			
11753	Paumari	FEAR (BE AFRAID)	bifiniki	bifiniki	b i f i n i k i	b i f i n i k i	1350	1312	FEAR			
12255	Kulina	FEAR (BE AFRAID)	kapʰina	kapʰina	k a pʰ i n a	k a pʰ i n a	1571	1552	FEAR			
10091	Sorowaha	FORGET	zuzugaɾi	zuzugaɾi	z u z u g a ɾ i	z u z u g a ɾ i	722	664	FORGET			also means to turn off
11169	Banawa	FORGET	kadamo	kadamo	k a d a m o	k a d a m o	1121	1079	FORGET			
11170	Jarawara	FORGET	katamo	katamo	k a t a m o	k a t a m o	1121	1079	FORGET			
11453	Jamamadi	FORGET	kadamo	kadamo	k a d a m o	k a d a m o	1121	1079	FORGET			
