ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	ALIGNMENT	COGID	COGIDS	MORPHEMES	COGNACY	BORROWING	NOTE
719	Jamamadi	PIAU	awida	awida	a w i d a	- a w i d a	1100	1100	PIAU			
1036	Jarawara	PIAU	awita	awita	a w i t a	- a w i t a	1100	1100	PIAU			
1703	Paumari	PIAU	ʔaβida	ʔaβida	ʔ a β i d a	ʔ a β i d a	1100	1100	PIAU			
731	Jamamadi	SMALL TURTLE	bai	bai	b a i	b a i - -	19	19	SMALL.TURTLE			
1434	Kulina	SMALL TURTLE	baitsʰi	baitsʰi	b a i tsʰ i	b a i tsʰ i	19	19	SMALL.TURTLE			
740	Jamamadi	STIR	tabo	tabo	t a b o	t a b o	694	694	STIR			
1069	Jarawara	STIR	tabo	tabo	t a b o	t a b o	694	694	STIR			
1725	Paumari	STIR	tabo	tabo	t a b o	t a b o	694	694	STIR			
1899	Sorowaha	STIR	tabo	tabo	t a b o	t a b o	694	694	STIR			
809	Jamamadi	PULL OFF (SKIN)	ite	ite	i t e	i t e	78	78	PULL.OFF.SKIN			
1161	Jarawara	PULL OFF (SKIN)	ite	ite	i t e	i t e	78	78	PULL.OFF.SKIN			
1947	Sorowaha	PULL OFF (SKIN)	ite	ite	i t e	i t e	78	78	PULL.OFF.SKIN			
833	Jamamadi	SWEET MANIOC	kojo	kojo	k o j o	k o j o	111	111	SWEET.MANIOC			
1958	Sorowaha	SWEET MANIOC	kojo	kojo	k o j o	k o j o	111	111	SWEET.MANIOC			
5138	Paumari	SWEET MANIOC	simaka	simaka	s i m a k a	s i m a k a	209	209	SWEET.MANIOC			
5139	Deni	SWEET MANIOC	himeka	himeka	h i m e k a	h i m e k a	209	209	SWEET.MANIOC			
845	Jamamadi	TUCUNARÉ	kosoɸa	kosoɸa	k o s o ɸ a	k o s o ɸ a	112	493	TUCUNARÉ			
1204	Jarawara	TUCUNARÉ	kojoɸa	kojoɸa	k o j o ɸ a	k o j o ɸ a	112	493	TUCUNARÉ			
1964	Sorowaha	TUCUNARÉ	kosowa	kosowa	k o s o w a	k o s o w a	112	493	TUCUNARÉ			
847	Jamamadi	PALM SPECIES WITH THORNS	korekore	korekore	k o r e k o r e	k o r e k o r e	114	114	PALM.SP.WITH.THORNS			
1206	Jarawara	PALM SPECIES WITH THORNS	korekore	korekore	k o r e k o r e	k o r e k o r e	114	114	PALM.SP.WITH.THORNS			
1965	Sorowaha	PALM SPECIES WITH THORNS	koɾiɾa	koɾiɾa	k o ɾ i ɾ a	k o ɾ i - - ɾ a	114	114	PALM.SP.WITH.THORNS			
877	Jamamadi	GARDEN	ɸadara	ɸadara	ɸ a d a r a	ɸ a d a r a	151	151	GARDEN			
1240	Jarawara	GARDEN	ɸatara	ɸatara	ɸ a t a r a	ɸ a t a r a	151	151	GARDEN			
1980	Sorowaha	GARDEN	hadaɾa	hadaɾa	h a d a ɾ a	h a d a ɾ a	151	151	GARDEN			
886	Jamamadi	BANANA	satowi	satowi	s a t o w i	s a t o w i	162	162	BANANA.SP.			
1826	Paumari	BANANA	satomi	satomi	s a t o m i	s a t o m i	162	162	BANANA.SP.			
10286	Arawa	BANANA	fanara	fanara	f a n a r a	f a n a r a	836	794	BANANA.SP.			
898	Jarawara	ALL	naɸi	naɸi	n a ɸ i	n a ɸ i	1231	1231	ALL			
10080	Sorowaha	ALL	tumimaɾɨ	tumimaɾɨ	t u m i m a ɾ ɨ	t u m i m a ɾ ɨ	712	655	ALL			
10129	Deni	ALL	tuχirariʔa / hika	tuχirariʔa	t u χ i r a r i ʔ a	t u χ i r a r i ʔ a	712	655	ALL			
10130	Deni	ALL	tuχirariʔa / hika	hika	h i k a	h i k a	749	712	ALL			
10131	Paumari	ALL	hehaviki / hahavi	hahavi	h a h a v i	h a h a v i	750	713	ALL			
10132	Paumari	ALL	hehaviki / hahavi	hehaviki	h e h a v i k i	h e h a v i k i	750	713	ALL			
10133	Kulina	ALL	wapima / bazima	wapima	w a p i m a	w a p i m a	751	714	ALL			also means 'many'
10134	Kulina	ALL	wapima / bazima	bazima	b a z i m a	b a z i m a	752	715	ALL			also means 'many'
900	Jarawara	ANIMAL	bani	bani	b a n i	b a n i - - - - -	318	318	ANIMAL			
1262	Kulina	ANIMAL	bani / banitsiɾi	bani	b a n i	b a n i - - - - -	318	318	ANIMAL			
1263	Kulina	ANIMAL	bani / banitsiɾi	banitsiɾi	b a n i + ts i ɾ i	b a n i + ts i ɾ i	318	318 492	ANIMAL ?			
1782	Paumari	ANIMAL	igitʰa	igitʰa	i g i tʰ a	i g i tʰ a	73	73	ANIMAL			
1944	Sorowaha	ANIMAL	igatɨ / iigʲatɨ	igatɨ	i g a t ɨ	i g a t - ɨ	73	73	ANIMAL			
5157	Sorowaha	ANIMAL	igatɨ / iigʲatɨ	iigʲatɨ	iː gʲ a t ɨ	iː gʲ a t - ɨ	73	73	ANIMAL			
10135	Deni	ANIMAL	bani	bani	b a n i	b a n i	318	318	ANIMAL			
10139	Banawa	ANIMAL	bani	bani	b a n i	b a n i	318	318	ANIMAL			
10140	Jamamadi	ANIMAL	bani	bani	b a n i	b a n i	318	318	ANIMAL			
921	Jarawara	BIRD	bani	bani	b a n i	b a n i	508	318	ANIMAL			
925	Jarawara	BONE	tone	tone	t o n e	- - t o n e	191	191	BONE			
2007	Sorowaha	BONE	atona	atona	a t o n a	- a t o n a	191	191	BONE			
8000	Banawa	BONE	tone	tone	t o n e	- - t o n e	191	191	BONE			
8001	Deni	BONE	tone	tone	t o n e	- - t o n e	191	191	BONE			
8002	Jamamadi	BONE	tone	tone	t o n e	- - t o n e	191	191	BONE			
8004	Kulina	BONE	tona	tona	t o n a	- - t o n e	191	191	BONE			
8005	Paumari	BONE	katona	katona	k a t o n a	k a t o n a	191	191	BONE			
936	Jarawara	CHILD	inamatewe	inamatewe	i n a m a t e w e	i n a m a t e w e	395	374	CHILD			
1299	Kulina	CHILD	ɛhɛdɛni	ɛhɛdɛni	ɛ h ɛ d ɛ n i	ɛ h ɛ d ɛ n i	396	375	CHILD			
10174	Paumari	CHILD	badia / isai	badia	b a d ia	b a d ia	772	736	CHILD			
10175	Paumari	CHILD	badia / isai	isai	i s ai	i s ai	773	737	CHILD			
10176	Deni	CHILD	eheve	eheve	e h e v e	e h e v e	774	738	CHILD			
938	Jarawara	CLOUD	sabi	sabi	s a b i	s a b i	506	491	CLOUD			
1301	Kulina	CLOUD	mɛmɛ ɛtsʰɛ	mɛmɛ ɛtsʰɛ	m ɛ m ɛ + ɛ tsʰ ɛ	m ɛ m ɛ + ɛ tsʰ ɛ	507	1001 1002	CLOUD ?			
10177	Paumari	CLOUD	bahi	bahi	b a h i	b a h i	775	739	CLOUD			
10178	Deni	CLOUD	aʃivani	aʃivani	a ʃ i v a n i	a ʃ i v a n i	776	740	SMOKE			
947	Jarawara	DOG	jomee	jomee	j o m eː	j o m eː	504	90	JAGUAR			
1309	Kulina	DOG	ɛt̪ʰɛ	ɛt̪ʰɛ	ɛ t̪ʰ ɛ	ɛ t̪ʰ ɛ	505	490	DOG			
10185	Paumari	DOG	jomahi vaovaoha	jomahi vaovaoha	j o m a h i + v ao v ao h a	j o m a h i + v ao v ao h a	504	90 742	JAGUAR onomatopoeic			
10186	Deni	DOG	meze	meze	m e z e	m e z e	781	489	DOG			
10283	Arawa	DOG	dʒumajhi	dʒumajhi	dʒ u m a j h i	dʒ u m a j h i	504	90	JAGUAR			
950	Jarawara	DULL	toboro	toboro	t o b o r o	t o b o r o	1236	1236	DULL			
951	Jarawara	DUST	hobokori	hobokori	h o b o k o r i	h o b o k o r i	1237	1237	DUST			
10187	Paumari	DUST	χoma	χoma	χ o m a	χ o m a	780	743	DUST			
966	Jarawara	FOG	hote	hote	h o t e	h o t e	1259	1259	FOG			
10220	Paumari	FOG	maro	maro	m a r o	m a r o	798	756	FOG			
10221	Paumari	FOG	magimagi	magimagi	m a g i + m a g i	m a g i + m a g i	799	757 757	FOG FOG			
10222	Deni	FOG	aʃivani	aʃivani	a ʃ i v a n i	a ʃ i v a n i	800	740	SMOKE			
975	Jarawara	FULL	moo	moo	m oː	m oː	1264	1264	FULL			
10225	Sorowaha	FULL	harunaru / habuku	habuku	h a b u k u	h a b u k u	801	758	FULL			
10226	Sorowaha	FULL	harunaru / habuku	harunaru	h a r u n a r u	h a r u n a r u	802	759	FULL			
10227	Paumari	FULL	daiki / dʒiʔbiniki	dʒiʔbiniki	dʒ i ʔ b i n i k i	dʒ i ʔ b i n i k i	804	761	FULL			
10229	Paumari	FULL	daiki / dʒiʔbiniki	daiki	d ai k i	d ai k i	803	760	FULL			
10292	Arawa	FULL	tɨidi	tɨidi	t ɨi d i	t ɨi d i	840	797	FULL			
984	Jarawara	HE	he	he	h e	h e	502	487	HE			
1343	Kulina	HE	powa	powa	p o w a	p o w a	503	488	HE			
993	Jarawara	I	owa	owa	o w a	o w a	340	340	I			
1355	Kulina	I	owa	owa	o w a	o w a	340	340	I			
5143	Sorowaha	I	aɾu	aɾu	a ɾ u	a ɾ u	501	486	I			
994	Jarawara	ICE	selo	selo	s e l o	s e l o	1273	1273	ICE			
995	Jarawara	IF	ya	ya	y a	y a	497	485	IF			
1012	Jarawara	MANY	tamabote	tamabote	t a m a b o t e	t a m a b o t e	496	480	MANY			
1376	Kulina	MANY	badzima / wapima / tsibɛma	badzima	b a dz i m a	b a dz i m a	500	482	MANY			
1377	Kulina	MANY	badzima / wapima / tsibɛma	wapima	w a p i m a	w a p i m a	499	483	MANY			
1378	Kulina	MANY	badzima / wapima / tsibɛma	tsibɛma	ts i b ɛ m a	ts i b ɛ m a	498	484	MANY			
5158	Sorowaha	MANY	aamasa	aamasa	aː m a s a	aː m a s a	424	398	MANY			
10261	Deni	MANY	hirahiranaɸiriʔa	hirahiranaɸiriʔa	h i r a h i r a n a ɸ i r i ʔ a	h i r a h i r a n a ɸ i r i ʔ a	824	782	MANY			
1046	Jarawara	SALT	saha	saha	s a h a	s a h a	494	478	SALT			
1421	Kulina	SALT	tsao	tsao	ts a o	ts a o	495	479	SALT			
1048	Jarawara	HAPPY	akara	akara	a k a r a	a k a r a	1005	1005	SATISFIED			
1424	Kulina	HAPPY	akʰaɾa	akʰaɾa	a kʰ a ɾ a	a kʰ a ɾ a	1005	1005	SATISFIED			
1713	Paumari	HAPPY	akhari	akhari	a kʰ a r i	a kʰ a r i	1005	1005	SATISFIED			
1050	Jarawara	SEA	maa	maa	m aː	m aː	493	477	SEA			
1051	Jarawara	SEED	noki	noki	n o k i	n o k i	492	476	SEED			
10021	Sorowaha	SEED	ad̥uhiɾi	ad̥uhiɾi	a d̥ u h i ɾ i	a d̥ u h i ɾ i	641	604	SEED			also means sperm
1052	Jarawara	SHARP	ino	ino	i n o	i n o	491	475	SHARP			
10127	Sorowaha	SHARP	zuma	zuma	z u m a	z u m a	747	709	SHARP			
1054	Jarawara	SKIN	atari	atari	a t a r i	a t a r i	490	208	SKIN			
1428	Kulina	SKIN	wapi	wapi	w a p i	w a p i	489	473	SKIN			
1716	Paumari	SKIN	asaɸi	asaɸi	a s a ɸ i	a s a ɸ i	207	207	SKIN			
1895	Sorowaha	SKIN	asihi	asihi	a s i h i	a s i h i	207	207	SKIN			
1055	Jarawara	SKY	neme	neme	n e m e	n e m e	1001	1001	SKY			
1429	Kulina	SKY	mɛmɛ	mɛmɛ	m ɛ m ɛ	m ɛ m ɛ	1001	1001	SKY			
1078	Jarawara	THERE	ɸa	ɸa	ɸ a	ɸ a	488	472	THERE			
1079	Jarawara	THEY	me	me	m e	m e	486	471	THEY			
1452	Kulina	THEY	powa	powa	p o w a	p o w a	487	470	THEY			
1102	Jarawara	SAY	ati	ati	a t i	a t i	484	211	VOICE			
1489	Kulina	SAY	na	na	n a	n a	485	469	SAY			
1103	Jarawara	SCRATCH	bisi	bisi	b i s i	b i s i	483	468	SCRATCH			
1490	Kulina	SCRATCH	kʰiɾi	kʰiɾi	kʰ i ɾ i	kʰ i ɾ i - - - -	282	282	SCRATCH			
1746	Paumari	SCRATCH	hirihiri	hirihiri	h i r i + h i r i	h i r i + h i r i	282	282 282	SCRATCH SCRATCH			
1912	Sorowaha	SCRATCH	kiɾika	kiɾika	k i ɾ i k a	k i ɾ i k a	282	282	SCRATCH			
1109	Jarawara	SPLIT	jara / sibi	jara	j a r a	j a r a	1234	1234	SPLIT			
1110	Jarawara	SPLIT	jara / sibi	sibi	s i b i	s i b i	1235	1235	SPLIT			
1127	Jarawara	WE (EXCLUSIVE)	ota	ota	o t a	o t a	482	467	WE.EXCL			
1128	Jarawara	WE (INCLUSIVE)	e	e	e	e	481	466	WE.INCL			
1131	Jarawara	WET	aɸi	aɸi	a ɸ i	a ɸ i	2	2	WET			
1757	Paumari	WET	aʔba	aʔba	a ɓ a	a ɓ a	2	2	WET			
1135	Jarawara	YOU TWO	te	te	t e	t e -	480	465	YOU.(PLURAL)			
1531	Kulina	YOU TWO	tia	tia	t i a	t i a	480	465	YOU.(PLURAL)			
1136	Jarawara	YOU	tiwa	tiwa	t i w a	t i w a	479	464	YOU.(SINGULAR)			
1532	Kulina	YOU	tia	tia	t i a	t i - a	479	464	YOU.(SINGULAR)			
5155	Sorowaha	YOU	taa	taa	t aː	t aː	425	399	YOU.(SINGULAR)			
1187	Jarawara	CANGATI	moro	moro	m o r o	m o r o	1252	689	FISH			
1191	Jarawara	STRONG TASTE	sina	sina	s i n a	s i n a	616	412	unknown8			
1193	Jarawara	LIGHT (IGNITE)	oja	oja	o j a	o j a	687	410	LIGHT			Give off light
1804	Paumari	LIGHT (IGNITE)	oji	oji	o j i	o j i	687	410	LIGHT			
1219	Jarawara	ABIU	sowa	sowa	s o w a	s o w a	1229	1229	ABIU			Pouteria caimito
1600	Kulina	ABIU	waitso	waitso	w a i ts o	w a i ts o	1230	1230	ABIU			Pouteria caimito
1222	Jarawara	CATERPILLAR	wakari	wakari	w a k a r i	w a k a r i	394	700	unknown16			
10013	Sorowaha	CATERPILLAR	zaamakusa	zaamakusa	z aː m a + k u s a	z aː m a + k u s a	634	341 600	THING ?			
1270	Kulina	ASH	okonɛ	okonɛ	o k o n ɛ	o k o n ɛ	354	155	ASH			
10136	Deni	ASH	ununi	ununi	u n u n i	u n u n i	354	155	ASH			
10137	Jarawara	ASH	nakosiri / hobokori	nakosiri	n a k o s i r i	n a k o s i r i	752	715	ASH			
10138	Jarawara	ASH	nakosiri / hobokori	hobokori	h o b o k o r i	h o b o k o r i	752	715	ASH			
1281	Kulina	BECAUSE	hini	hini	h i n i	h i n i	361	355	BECAUSE			
1286	Kulina	BELOW OR UNDER	nami	nami	n a m i	n a m i	298	298	GROUND			
1313	Kulina	EGG	nɛpʰɛ	nɛpʰɛ	n ɛ pʰ ɛ	n ɛ pʰ ɛ	784	360	EGG			
5054	Sorowaha	EGG	inʲahɨ	inʲahɨ	i nʲ a h ɨ	i nʲ a h ɨ	1255	1255	EGG			
10193	Paumari	EGG	χoχoro / naɸani	χoχoro	χ o χ o r o	χ o χ o r o	783	745	EGG			
10194	Paumari	EGG	χoχoro / naɸani	naɸani	n a ɸ a n i	n a ɸ a n i	784	360	SCROTUM			
10195	Deni	EGG	naɸani	naɸani	n a ɸ a n i	n a ɸ a n i	784	360	SCROTUM			
10285	Arawa	EGG	nafarina	nafarina	n a f a r i n a	n a f a r i n a	784	360	EGG			
1316	Kulina	EYE	nokʰo	nokʰo	n o kʰ o	n o kʰ o	1242	1242	EYE			
10196	Paumari	EYE	nokʰo	nokʰo	n o kʰ o	n o kʰ o	1242	1242	EYE			
10197	Deni	EYE	nukʰu	nukʰu	n u kʰ u	n u kʰ u	1242	1242	EYE			
10198	Jarawara	EYE	noki	noki	n o k i	n o k i	1242	1242	EYE			also means face
10199	Sorowaha	EYE	zubi	zubi	z u b i	z u b i	785	673	EYE			also means seed
1322	Kulina	FINGERNAIL	nokotsʰi	nokotsʰi	n o k o tsʰ i	n o k o tsʰ i	1250	685	FINGERNAIL			
10208	Deni	FINGERNAIL	nukʰuʃini	nukʰuʃini	n u kʰ u ʃ i n i	n u kʰ u ʃ i n i	1250	685	FINGERNAIL			
10211	Jarawara	FINGERNAIL	jehe atari	jehe atari	j e h e + a t a r i	j e h e + a t a r i	792	83 208	HAND SKIN			
10216	Paumari	FINGERNAIL	ʔdamai kanakoʔdini	ʔdamai kanakoʔdini	ʔ d a m ai + k a n a k o ʔ d i n i	ʔ d a m ai + k a n a k o ʔ d i n i	796	752 754	FINGER ?			
10217	Deni	FINGERNAIL	saʔai kanakoʔdini	saʔai kanakoʔdini	s a ʔ ai + k a n a k o ʔ d i n i	s a ʔ ai + k a n a k o ʔ d i n i	796	752 753	FINGER ?			
1328	Kulina	FOREST	dzama / jama	dzama	dz a m a	dz a m a	341	341	THING			
1359	Kulina	FOREST	dzama / jama	jama	j a m a	j a m a	341	341	THING			
10027	Sorowaha	FOREST	aga hʊʊɾi	aga hʊʊɾi	a g a + h ʊː ɾ i	a g a + h ʊː ɾ i	647	537 1274	TREE INSIDE			
10100	Sorowaha	FOREST	zama	zama	z a m a	z a m a	341	341	THING			
10224	Paumari	FOREST	dʒama	dʒama	dʒ a m a	dʒ a m a	341	341	THING			
1335	Kulina	GRASS	dzɛɾo makʰa / dzɛɾo taapi	dzɛɾo makʰa	dz ɛ ɾ o + m a kʰ a	dz ɛ ɾ o + m a kʰ a	1266	4000 288	GRASS SNAKE			
1336	Kulina	GRASS	dzɛɾo makʰa / dzɛɾo taapi	dzɛɾo taapi	dz ɛ ɾ o + t aː p i	dz ɛ ɾ o + t aː p i	1266	4000 5001	GRASS ?			
10231	Jarawara	GRASS	masiri	masiri	m a s i r i	m a s i r i	808	764	GRASS			
10232	Sorowaha	GRASS	natuza	natuza	n a t u z a	n a t u z a	807	765	GRASS			
10233	Deni	GRASS	hamaʃi	hamaʃi	h a m a ʃ i	h a m a ʃ i	809	766	GRASS			
1352	Kulina	HORN (ANATOMY)	oɾi	oɾi	o ɾ i	o ɾ i	1271	1271	HORN			
10246	Jarawara	HORN (ANATOMY)	warabi awe / narabi	warabi awe	w a r a b i + a w e	w a r a b i + a w e	815	771 772	HORN ?			
10247	Jarawara	HORN (ANATOMY)	warabi awe / narabi	narabi	n a r a b i	n a r a b i	815	771	HORN			
10248	Deni	HORN (ANATOMY)	tati maʃirine	tati maʃirine	t a t i + m a ʃ i r i n e	t a t i + m a ʃ i r i n e	816	44 773	HEAD ?			
10249	Paumari	HORN (ANATOMY)	morobo	morobo	m o r o b o	m o r o b o	815	771	HORN			
1354	Kulina	HUSBAND	makʰi	makʰi	m a kʰ i	m a kʰ i	478	289	MAN.(ADULT.MALE)			
10250	Jarawara	HUSBAND	jibote	jibote	j i b o t e	j i b o t e	817	774	HUSBAND			
10251	Paumari	HUSBAND	makʰira	makʰira	m a kʰ i r a	m a kʰ i r a	818	289	MAN.(ADULT.MALE)			
10252	Sorowaha	HUSBAND	imeki	imeki	i m e k i	i m e k i	818	289	MAN.(ADULT.MALE)			
10253	Deni	HUSBAND	makʰi	makʰi	m a kʰ i	m a kʰ i	478	289	MAN.(ADULT.MALE)			
1358	Kulina	UTERUS	jaʔa	jaʔa	j a ʔ a	j a ʔ a	1226	1226	UTERUS			
1372	Kulina	LONG	wit̪ʰahiɾa	wit̪ʰahiɾa	w i t̪ʰ a h i ɾ a	w i t̪ʰ a h i ɾ a	1279	1279	LONG			
5169	Sorowaha	LONG	dʒuwazɨ	dʒuwazɨ	dʒ u w a z ɨ	dʒ u w a z ɨ	1280	1280	LONG			
10257	Deni	LONG	arabude	arabude	a r a b u d e	a r a b u d e	821	779	LONG			
10258	Paumari	LONG	ʔoadaki	ʔoadaki	ʔ oa d a k i	ʔ oa d a k i	822	780	LONG			
10259	Jarawara	LONG	jabo	jabo	j a b o	j a b o	823	781	LONG			
1386	Kulina	MOUTH	ahaɾi	ahaɾi	a h a ɾ i	a h a ɾ i	477	463	MOUTH			
1875	Sorowaha	MOUTH	ijahi	ijahi	i j a h i	i j a h i	249	249	MOUTH			
10262	Jarawara	MOUTH	batori / inohoti	batori	b a t o r i	b a t o r i	825	783	MOUTH			
10263	Jarawara	MOUTH	batori / inohoti	inohoti	i n o h o t i	i n o h o t i	826	784	MOUTH			
10264	Paumari	MOUTH	bodi	bodi	b o d i	b o d i	827	785	MOUTH			
10265	Deni	MOUTH	ahaɾi	ahaɾi	a h a ɾ i	a h a ɾ i	477	463	MOUTH			
1393	Kulina	NOW	hidapana	hidapana	h i d a + p a n a	h i d a + p a n a	241	241 462	NOW ?			
1695	Paumari	NOW	hida	hida	h i d a	h i d a - - - - -	241	241	NOW			
1412	Kulina	RAIN (PRECIPITATION)	patsʰo	patsʰo	p a tsʰ o	p a tsʰ o	475	460	RAIN			
10275	Sorowaha	RAIN (PRECIPITATION)	bami	bami	b a m i	b a m i	831	789	RAIN			
10276	Deni	RAIN (PRECIPITATION)	paʃu	paʃu	p a ʃ u	p a ʃ u	475	460	RAIN			
10277	Paumari	RAIN (PRECIPITATION)	bahi	bahi	b a h i	b a h i	831	789	RAIN			
10278	Jarawara	RAIN (PRECIPITATION)	ɸaha / isi	ɸaha	ɸ a h a	ɸ a h a	832	790	RAIN			
10279	Jarawara	RAIN (PRECIPITATION)	ɸaha / isi	isi	i s i	i s i	833	791	RAIN			
1418	Kulina	ROPE	mado	mado	m a d o	m a d o	474	459	ROPE			
10040	Sorowaha	ROPE	ahu	ahu	a h u	a h u	660	618	ROPE			
1435	Kulina	SMOKE (EXHAUST)	ɛtsʰɛ	ɛtsʰɛ	ɛ tsʰ ɛ	ɛ tsʰ ɛ	1002	1002	SMOKE			
10031	Sorowaha	SMOKE (EXHAUST)	aganɨ	aganɨ	a g a n ɨ	a g a n ɨ	651	610	SMOKE			
10179	Deni	SMOKE (EXHAUST)	aʃivani	aʃivani	a ʃ i v a n i	a ʃ i v a n i	772	740	SMOKE			
1438	Kulina	SONG	ahiɛ	ahiɛ	a h i ɛ	a h i ɛ	473	458	SONG			
1633	Kulina	SONG	tahiɛɾi	tahiɛɾi	t a h ɪ + ɛ ɾ i	t a h ɪ + ɛ ɾ i	178	178 444	SONG ?			
1998	Jarawara	SONG	tahi	tahi	t a h i	t a h i - - -	178	178	SONG			
1439	Kulina	SOUR	tsikata	tsikata	ts i k a t a	ts i k a t a	693	693	SOUR			
1721	Paumari	SOUR	tʃikaɗa	tʃikaɗa	tʃ i k a ɗ a	tʃ i k a ɗ a	693	693	SOUR			
1897	Sorowaha	SOUR	sihita / ʃihʲata	sihita	s i h i t a	s i h i t a	693	693	SOUR			
5152	Sorowaha	SOUR	sihita / ʃihʲata	ʃihʲata	ʃ i hʲ a t a	ʃ i hʲ a t a	693	693	SOUR			
1443	Kulina	MIX	kɛʔɛma	kɛʔɛma	k ɛ ʔ ɛ m a	k ɛ ʔ ɛ m a	472	457	MIX			
1465	Kulina	DIE	dzokʰɛ	dzokʰɛ	dz o kʰ ɛ	dz o kʰ ɛ	471	456	DIE			
1475	Kulina	KILL	nanadzokʰɛ / napamahona / nanahika	nanahika	n a n a h i k a	n a n a h i k a	469	454	KILL			
1476	Kulina	KILL	nanadzokʰɛ / napamahona / nanahika	nanadzokʰɛ	n a n a dz o kʰ ɛ	n a n a dz o kʰ ɛ	469	454	KILL			
1477	Kulina	KILL	nanadzokʰɛ / napamahona / nanahika	napamahona	n a p a m a h o n a	n a p a m a h o n a	470	455	KILL			
1483	Kulina	BE ALIVE	madi	madi	m a d i	m a d i	1278	1278	LIVE			
10033	Sorowaha	BE ALIVE	agiha	agiha	a g i h a	a g i h a	653	612	LIVE			
1484	Kulina	PLAY	it̪ʰomɛ	it̪ʰomɛ	i t̪ʰ o m ɛ	i t̪ʰ o m ɛ	467	452	PLAY			
5042	Sorowaha	PLAY	gamakɨza	gamakɨza	g a m a k ɨ z a	g a m a k ɨ z a	468	453	PLAY			
1488	Kulina	RUB	piko	piko	p i k o	p i k o	466	451	RUB			
1745	Paumari	RUB	raβiso	raβiso	r a β i s o	r a β i s o	317	317	RUB			
1493	Kulina	SING	hiɾi	hiɾi	h i ɾ i	h i ɾ i	617	24	SING			
1715	Paumari	SING	ahia	ahia	a h i a	a h i a	619	120	SING			
1494	Kulina	SIT	wit̪ʰa	wit̪ʰa	w i t̪ʰ a	w i t̪ʰ - a	207	207	SIT			
5127	Paumari	SIT	βitha	βitha	β i t h a	β i t h a	207	207	SIT			
5129	Deni	SIT	witha	witha	w i t h a	w i t h a	207	207	SIT			
5130	Jarawara	SIT	ita	ita	i t a	- i t - a	207	207	SIT			
5131	Banawa	SIT	ita	ita	i t a	- i t - a	207	207	SIT			
5132	Jamamadi	SIT	ita	ita	i t a	- i t - a	207	207	SIT			
5133	Sorowaha	SIT	ita	ita	i t a	- i t - a	207	207	SIT			
1495	Kulina	SLEEP	wada	wada	w a d a	w a d a	465	450	SLEEP			
1502	Kulina	SWIM	kona	kona	k o n a	k o n a	464	449	SWIM			
10125	Sorowaha	SWIM	kaɾukʷaaɾi	kaɾukʷaaɾi	k a ɾ u kʷ aː ɾ i	k a ɾ u kʷ aː ɾ i	745	707	SWIM			
1505	Kulina	TURN	piko	piko	p i k o	p i k o	463	448	TURN			
1515	Kulina	WARM	pʰoko	pʰoko	pʰ o k o	pʰ o k o	462	447	WARM			
1519	Kulina	WE	ia	ia	i a	i a	461	446	WE			
10048	Sorowaha	WE	aɾi	aɾi	a ɾ i	a ɾ i	674	626	WE			
1525	Kulina	WIND	hohodɛ	hohodɛ	h o h o d ɛ	h o h o d ɛ	429	413	WIND			
10097	Sorowaha	WIND	zaama siukaɾu	zaama siukaɾu	z aː m a + s iu k a ɾ u	z aː m a + s iu k a ɾ u	727	341 677	THING ?			
1526	Kulina	WING	ɛpʰɛ	ɛpʰɛ	ɛ pʰ ɛ	ɛ pʰ ɛ	404	382	WING			
1529	Kulina	YEAR	wahano	wahano	w a h a n o	w a h a n o	399	378	YEAR			
1534	Kulina	WINDOW	kat̪ʰɛna	kat̪ʰɛna	k a t̪ʰ ɛ n a	k a t̪ʰ - ɛ n a	405	383	WINDOW			
1760	Paumari	WINDOW	kathani	kathani	k a t h a n i	k a t h a n i	405	383	WINDOW			
1579	Kulina	LARGE CATFISH	moɾo	moɾo	m o ɾ o	m o ɾ o	1252	689	FISH			
1583	Kulina	STICK	pini	pini	p i n i	p i n i	558	400	STICK			
1723	Paumari	STICK	athana	athana	a t h a n a	a t h a n a	618	474	STICK			
10030	Sorowaha	STICK	agadaɾu	agadaɾu	a g a + d a ɾ u	a g a + d a ɾ u	650	537 609	TREE ?			
1589	Kulina	BED	taboɾo	taboɾo	t a b o ɾ o	t a b o ɾ o	132	408	BED			
1597	Kulina	FAST	watsʰi	watsʰi	w a tsʰ i	w a tsʰ i	621	501	unknown11			
1617	Kulina	GOURD	paho	paho	p a h o	p a h o	152	152	GOURD			
1823	Paumari	GOURD	βao	βao	β a o	β a - o	152	152	GOURD			
1657	Paumari	FEATHER	bihi	bihi	b i h i	b i h i	1249	1239	FAN			
10203	Jarawara	FEATHER	eɸe	eɸe	e ɸ e	e ɸ e	789	749	FEATHER			
10204	Deni	FEATHER	eɸe / kune	eɸe	e ɸ e	e ɸ e	789	749	FEATHER			
10205	Deni	FEATHER	eɸe / kune	kune	k u n e	k u n e	788	748	FEATHER			
10206	Kulina	FEATHER	aɸa	aɸa	a ɸ a	a ɸ a	789	749	FEATHER			
1678	Paumari	SIDE OF FOREST	jama	jama	j a m a	j a m a	341	341	SIDE.OF.FOREST			
1684	Paumari	TEACH	na ima	na ima	n a + i m a	n a + i m a	460	442 443	? ?			
1693	Paumari	NERVE	abaʔo	abaʔo	a b a ʔ o	a b a ʔ o	459	441	NERVE			
